date,title,header,medium,country,link
29/08/2023,Von Katzenspionage bis Handy-Blitzer: Fälle für Datenschutz,"Mainz (dpa/lrs) - Von Minikameras an Katzenhalsbändern über Bewerbungsunterlagen im Gebüsch bis hin zu Handy-Blitzern auf Autobahnen - den Datenschutzbeauftragten von Rheinland-Pfalz, Dieter Kugelmann, haben in den vergangenen Monaten sehr unterschiedliche Fälle von datenschutzrechtlichen Fragen, Pannen oder Verstößen beschäftigt. Nach oben ging es mit der Zahl der Hackerangriffe, die zudem immer professioneller werden. Kugelmann ist auch Leiter einer Taskforce Künstliche Intelligenz (KI) aller deutschen Datenschutzbehörden.",Süddeutsche,Germany,https://www.sueddeutsche.de/politik/datenschutz-mainz-von-katzenspionage-bis-handy-blitzer-faelle-fuer-datenschutz-dpa.urn-newsml-dpa-com-20090101-230828-99-991362
27/08/2023,Geplantes KI-Zentrum: Kretschmann und Wissing in Heilbronn,Heilbronn (dpa/lsw) - Es soll neben dem Cyber Valley in Tübingen der zweite große Leuchtturm der KI-Strategie der Landesregierung werden: der Innovationspark Künstliche Intelligenz (Ipai) in Heilbronn. 50 Millionen Euro,Süddeutsche,Germany,https://www.sueddeutsche.de/wissen/forschung-heilbronn-geplantes-ki-zentrum-kretschmann-und-wissing-in-heilbronn-dpa.urn-newsml-dpa-com-20090101-230827-99-980037
27/08/2023,Erlöse uns von dem Bösen,Hat die Technologie die Theologie verdrängt und ihren Platz eingenommen? ,Süddeutsche,Germany,https://www.sueddeutsche.de/kultur/ki-agi-gott-bewusstsein-seele-singularitaet-1.6168172
27/08/2023,Fühlt euch nicht zu sicher,Soziale Netzwerke sind ein gutes Umfeld für Hass und Hetze. Wird jetzt dank künstlicher Intelligenz alles schlimmer - oder besser?,Süddeutsche,Germany,https://www.sueddeutsche.de/kultur/kuenstliche-intelligenz-hass-und-hetze-soziale-medien-folgen-1.6016140
27/08/2023,Ministerien setzen bisher kaum Künstliche Intelligenz ein,"Düsseldorf (dpa/lnw) - Die nordrhein-westfälische Regierung setzt bislang kaum auf Künstliche Intelligenz (KI) bei ihrer Arbeit. Wie eine dpa-Umfrage bei der Staatskanzlei und allen Ministerien ergab, hat man das Thema",Süddeutsche,Germany,https://www.sueddeutsche.de/politik/regierung-duesseldorf-ministerien-setzen-bisher-kaum-kuenstliche-intelligenz-ein-dpa.urn-newsml-dpa-com-20090101-230827-99-975381
27/08/2023,KI schreibt Minister Hoch falschen Lebenslauf,"Mainz (dpa/lrs) - Der rheinland-pfälzische Wissenschaftsminister Clemens Hoch hat Künstliche Intelligenz (KI) getestet und sich von einem entsprechenden Programm seinen Lebenslauf schreiben lassen. ""Der ist toll, aber er hat mit",Süddeutsche,Germany,https://www.sueddeutsche.de/gesundheit/gesundheit-mainz-ki-schreibt-minister-hoch-falschen-lebenslauf-dpa.urn-newsml-dpa-com-20090101-230827-99-975144
26/08/2023,Lehrerverbands-Präsident hadert noch mit ChatGPT,"Berlin (dpa) - Stefan Düll, der neue Präsident des Deutschen Lehrerverbands, hadert noch mit den Anweisungen - im Fachjargon ""Prompts"" - an den KI-Chatbot ChatGPT. Den Versuch, eine Abiturrede mit",Süddeutsche,Germany,https://www.sueddeutsche.de/bayern/schulen-berlin-lehrerverbands-praesident-hadert-noch-mit-chatgpt-dpa.urn-newsml-dpa-com-20090101-230826-99-964880
25/08/2023,Digital ist besser,Die SPD im Landkreis München verlegt den Landtagswahlkampf ins Internet und diskutiert mit Parteichefin Saskia Esken über KI. Die Vorsitzende erweist sich als Fan der neuen Technologie - wenn ihr die Politik Zügel anlegt.,Süddeutsche,Germany,https://www.sueddeutsche.de/muenchen/landkreismuenchen/spd-saskia-esken-landtagswahlkampf-florian-schardt-christine-himmelberg-digitalisierung-kuenstliche-intelligenz-1.6162569
25/08/2023,Ministerium unterstützt sinnvollen Einsatz von KI in Schulen,Wiesbaden (dpa/lhe) - Die hessische Landesregierung sieht im Einsatz von Künstlicher Intelligenz (KI) im Schulunterricht großes Potenzial und will einen reflektierten Umgang damit ermöglichen. Die Nutzung von Chatbots wie ChatGPT,Süddeutsche,Germany,https://www.sueddeutsche.de/bildung/schulen-wiesbaden-ministerium-unterstuetzt-sinnvollen-einsatz-von-ki-in-schulen-dpa.urn-newsml-dpa-com-20090101-230825-99-951889
24/08/2023,Neues KI-Tool soll Fake-Shops im Netz enttarnen,"""Eine echte Internetplage"" seien unseriöse Online-Geschäfte geworden, sagt Bayerns Justizminister Eisenreich. Mit einem digitalen Werkzeug sollen Nutzer den Betrug künftig schneller aufspüren.",Süddeutsche,Germany,https://www.sueddeutsche.de/bayern/fakeshop-betrug-bayern-online-tool-ki-1.6159133
24/08/2023,Hidalgo stürzt sich ins KI-Abenteuer,"Das junge Münchner Festival steht für einen innovativen Zugriff auf die Klassik. Wie spannend es werden kann, wenn künstliche Intelligenz auf das gute alte Kunst-Lied trifft, erkundet man in diesem Jahr unter dem Motto ""Mensch Maschine"". ",Süddeutsche,Germany,https://www.sueddeutsche.de/muenchen/hidalgo-festival-muenchen-klassik-kuenstliche-intelligenz-ki-1.6159020
24/08/2023,Gemeinsam für die Digitalisierung,Die Landtagskandidaten von SPD und FDP tun sich im Wahlkampf zusammen.,Süddeutsche,Germany,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/landtag-wahlkampf-daniel-liebetruth-ulrich-bode-spd-fdp-1.6159031
24/08/2023,"Games, Krypto, KI - der Mann mit der Lederjacke hat die Chips dafür",Kein Tech-Unternehmer ahnt Hypes so gut voraus wie Nvidia-Chef Jensen Huang. Nun hat der Chiphersteller seinen Gewinn verzehnfacht. ,Süddeutsche,Germany,https://www.sueddeutsche.de/wirtschaft/nvidia-jensen-huang-quartalszahlen-1.6158612
24/08/2023,KI-Boom hält Chipkonzern Nvidia auf Rekordkurs,"Santa Clara (dpa) - Der KI-Boom lässt das Geschäft des Chipkonzerns Nvidia explosiv wachsen. Die Firma aus dem Silicon Valley konnte im vergangenen Quartal den Umsatz im Jahresvergleich auf 13,5",Süddeutsche,Germany,https://www.sueddeutsche.de/wirtschaft/computer-ki-boom-haelt-chipkonzern-nvidia-auf-rekordkurs-dpa.urn-newsml-dpa-com-20090101-230823-99-936917
23/08/2023,Künstliche Intelligenz hilft beim Sortieren von Seegras,"Kiel (dpa/lno) - Mit Hilfe Künstlicher Intelligenz soll die Nutzung von Seegras für diverse Zwecke effizienter werden. Schleswig-Holsteins Landesregierung unterstützt finanziell ein Vorhaben der Kieler Firma BalticMaterials, mit deren Reinigungsverfahren",Süddeutsche,Germany,https://www.sueddeutsche.de/wissen/klima-kiel-kuenstliche-intelligenz-hilft-beim-sortieren-von-seegras-dpa.urn-newsml-dpa-com-20090101-230823-99-933191
23/08/2023,Forschungsministerin ruft Aufholjagd bei KI aus,"Bettina Stark-Watzinger will 1,6 Milliarden Euro in die Umsetzung eines KI-Aktionsplans stecken. Zudem will sie die Entwicklung von Start-Ups fördern.",Süddeutsche,Germany,https://www.sueddeutsche.de/wirtschaft/ki-foerderung-aktionsplan-forschung-start-up-1.6155924
23/08/2023,"Welten, die nie ein Mensch zu Gesicht bekommen wird","Künstliche Intelligenz soll Wirklichkeit simulieren. Doch die Realität ist viel zu kompliziert, um sie in Daten zu verwandeln. Deswegen lernt KI in Zukunft in künstlichen Umgebungen.",Süddeutsche,Germany,https://www.sueddeutsche.de/kultur/kuenstliche-intelligenz-omniverse-kuenstliche-welt-wirklichkeit-simulieren-1.6015567
23/08/2023,"""Die KI wird nicht müde""",Wird künstliche Intelligenz die Medizin revolutionieren? Kann sie überlastete Ärzte retten? Ein Interview mit der Informatikerin Julia Schnabel.,Süddeutsche,Germany,https://www.sueddeutsche.de/kultur/kuenstliche-intelligenz-medizin-gesundheitsversorgung-1.6074505
07/08/2023,Google stirbt ,Künstliche Intelligenz soll künftig in die Suchmaschine integriert werden. Das zwingt uns alle zu einer großen Umstellung.,Süddeutsche,Germany,https://www.sueddeutsche.de/kultur/ki-google-folgen-internet-unternehmen-1.6015594
04/08/2023,Amazon überrascht mit hohem Gewinn - Aktie steigt,"Seattle (dpa) - Amazon hat im vergangenen Quartal dank einer Erholung des Online-Handels und Sparmaßnahmen deutlich mehr als erwartet verdient. Der weltgrößte Online-Händler verbuchte einen Gewinn von 6,7 Milliarden Dollar",Süddeutsche,Germany,https://www.sueddeutsche.de/wirtschaft/internet-amazon-ueberrascht-mit-hohem-gewinn-aktie-steigt-dpa.urn-newsml-dpa-com-20090101-230804-99-693999
04/08/2023,"""Menschen werden weniger bedeutend sein""",Der Informatiker Jürgen Schmidhuber gilt als Vater der modernen künstlichen Intelligenz. Ein Gespräch über die Pionierstadt München und unsere Zukunft mit der KI.,Süddeutsche,Germany,https://www.sueddeutsche.de/kultur/juergen-schmidhuber-ki-pionier-1.6051518
14/07/2023,Der große Raubzug,Große Firmen füttern künstliche Intelligenzen mit dem digitalen Fußabdruck der gesamten Menschheit. Dagegen gehen Anwälte nun vor. ,Süddeutsche,Germany,https://www.sueddeutsche.de/kultur/datenschuerfen-kuenstliche-intelligenz-1.6025503
05/07/2023,Alleswisser,"Das Internet weiß, wo du wohnst. Künstliche Intelligenz demnächst auch, denn Google hat seine Datenschutzbestimmungen geändert.",Süddeutsche,Germany,https://www.sueddeutsche.de/kultur/google-datenschutz-23-1.5999661
16/06/2023,Tut gar nicht weh,Mit dem Siegeszug der KI könnten die berühmten Filterblasen im Netz demnächst platzen. Was sie dann ersetzen wird.,Süddeutsche,Germany,https://www.sueddeutsche.de/kultur/generative-ki-filterblasen-chatgpt-companion-replika-bing-1.5928064
13/06/2023,"""Die KI ist längst ausgebrochen""","Die Whistleblowerin Frances Haugen über die Gefahr sozialer Medien für Kinder, die Einsamkeit des Metaverse und die Schlamperei bei Facebook.",Süddeutsche,Germany,https://www.sueddeutsche.de/kultur/frances-haugen-neues-buch-interview-die-wahrheit-ueber-facebook-1.5918423
03/06/2023,FDP für bessere Nutzung von KI in Hamburg,Hamburg (dpa/lno) - Die Hamburger FDP fordert eine bessere Nutzung von Künstlicher Intelligenz (KI) in der Hansestadt. Ein jetzt vom Landesvorstand verabschiedeter 10-Punkte-Plan sieht einen Einsatz der KI etwa im,Süddeutsche,Germany,https://www.sueddeutsche.de/wirtschaft/computer-hamburg-fdp-fuer-bessere-nutzung-von-ki-in-hamburg-dpa.urn-newsml-dpa-com-20090101-230603-99-925199
05/05/2023,Keine Panik vor der KI,"Derzeit haben Warnungen Konjunktur, die künstliche Intelligenz könne die Menschheit zerstören. Klingt wirklich scheußlich, allerdings basieren diese Szenarien auf einer bisher nicht belegten Annahme.",Süddeutsche,Germany,https://www.sueddeutsche.de/meinung/ki-google-harari-hinton-mensch-kommentar-1.5838300
28/04/2023,Kann künstliche Intelligenz Gedanken lesen?,Immer genauer können Forscher Bilder oder Text aus Hirnscans rekonstruieren. Das sagt nicht nur etwas über die faszinierenden Fähigkeiten der KI aus - sondern auch über die des menschlichen Gehirns.,Süddeutsche,Germany,https://www.sueddeutsche.de/wissen/kuenstliche-intelligenz-forschung-gedankenlesen-1.5827155
21/04/2023,Feenstaub des Untergangs,"Bei der Ted Conference, dem Gipfeltreffen der Zukunftsgläubigen, bestimmt künstliche Intelligenz die Debatten. Und die Frage, ob sie die Menschheit vernichtet.",Süddeutsche,Germany,https://www.sueddeutsche.de/kultur/openai-chatgpt-greg-brockman-eliezer-yudkowsky-1.5813165
11/04/2023,"""Für die Jüngeren funktioniert der Kapitalismus nicht""","Mit seiner Firma Sandbox bastelt Yat Siu an virtuellen Welten. Ein Gespräch über Gerechtigkeit, digitale Statussymbole und neue Werte im Netz.",Süddeutsche,Germany,https://www.sueddeutsche.de/kultur/yat-siu-sandbox-metaverse-interview-1.5781052
09/04/2023,Die größte Gefahr an KI ist der Mensch,Werden intelligente Maschinen die Welt erobern? Vielleicht. Werden sie die Welt verändern? Garantiert. KI braucht kein Bewusstsein für eine Revolution - und wir sind noch nicht darauf vorbereitet.,Süddeutsche,Germany,https://www.sueddeutsche.de/wirtschaft/kuenstliche-intelligenz-chatgpt-openai-regulierung-1.5785385
03/04/2023,Der Energiehunger der KIs,"Der Energieverbrauch von Chat-GPT und anderen intelligenten Bots steigt immer weiter, das lassen neue Berechnungen vermuten. Doch die Techfirmen hüllen sich in Schweigen. ",Süddeutsche,Germany,https://www.sueddeutsche.de/wissen/chat-gpt-energieverbrauch-ki-1.5780744
03/04/2023,"Unser Feind, der Chatbot","Ein Verbot in Italien, öffentliche Warnungen: Das Bewusstsein für die Gefahren künstlicher Intelligenz steigt. Auf dem Prüfstand steht aber weniger die Software - sondern der Mensch.",Süddeutsche,Germany,https://www.sueddeutsche.de/kultur/kuenstliche-intelligenz-gefahren-verbot-in-italien-essay-1.5780179
20/03/2023,Da fehlen uns die Worte,Für den Umgang mit künstlicher Intelligenz sind wir noch nicht gerüstet. Das zeigt ein neues Gutachten des Ethikrats - mit entscheidenden Argumenten für die Debatten.,Süddeutsche,Germany,https://www.sueddeutsche.de/kultur/ethikrat-kuenstliche-intelligenz-1.5772104
14/06/2023,"Meta entwickelt KI-Modell für ""menschliche"" Bild-Generierung","Menlo Park (dpa) - Der Facebook-Konzern Meta Platforms hat ein neues Modell Künstlicher Intelligenz der Öffentlichkeit zur Verfügung gestellt. Das teilte das Unternehmen in einem Blogeintrag mit. Dieses Modell, das",Süddeutsche,Germany,https://www.sueddeutsche.de/wirtschaft/computer-meta-entwickelt-ki-modell-fuer-menschliche-bild-generierung-dpa.urn-newsml-dpa-com-20090101-230614-99-49015
18/04/2023,Luft nach oben,"Künstliche Intelligenz im Journalismus macht gerade mit Unfug auf sich aufmerksam. Bericht aus einer Branche, die befürchtet, wieder einmal den Anschluss zu verpassen.",Süddeutsche,Germany,https://www.sueddeutsche.de/medien/ki-journalismus-texte-1.5806877
04/04/2023,Welche Jobs durch Künstliche Intelligenz bedroht werden,Berlin (dpa) - Werkzeuge der Künstlichen Intelligenz wie der Textroboter ChatGPT wirbeln derzeit die High-Tech-Branche kräftig durcheinander. Die Vorherrschaft von Google bei der Internetsuche wird durch die neue KI-Software erstmals,Süddeutsche,Germany,https://www.sueddeutsche.de/wirtschaft/internet-welche-jobs-durch-kuenstliche-intelligenz-bedroht-werden-dpa.urn-newsml-dpa-com-20090101-230404-99-204494
14/10/2022,Kollege Androide: Ist Robo-Lena bald Teil des Teams?,"Darmstadt/Karlsruhe (dpa) - Lena sitzt in ihrem Bürostuhl, blinzelt mit den Augen und lächelt immerzu. Mit ihren Teampartnern spricht sie über Projekte und schlägt Lösungen für Probleme vor. Lena ist",Süddeutsche,Germany,https://www.sueddeutsche.de/wirtschaft/arbeit-kollege-androide-ist-robo-lena-bald-teil-des-teams-dpa.urn-newsml-dpa-com-20090101-221014-99-125160
31/08/2023,Bosch steigt aus Entwicklung von Lidar-Sensoren aus,"Gerlingen (dpa) - Der Technologiekonzern Bosch hat sich im Bereich des automatisierten Fahrens von der Entwicklung sogenannter Lidar-Sensoren verabschiedet. Unter Berücksichtigung der Komplexität und der Markteinführungszeiten habe Bosch entschieden, keine",Süddeutsche,Germany,https://www.sueddeutsche.de/auto-mobil/auto-gerlingen-bosch-steigt-aus-entwicklung-von-lidar-sensoren-aus-dpa.urn-newsml-dpa-com-20090101-230831-99-27374
24/08/2023,Sicher surfen im Urlaub,"Offene Netze und fremdes Wlan: Auf Reisen ist man gegen Cyberangriffe oft noch schutzloser als zu Hause. Was man tun kann, um sich unterwegs gegen Kriminalität im Netz abzusichern.",Süddeutsche,Germany,https://www.sueddeutsche.de/reise/cyberkriminalitaet-urlaub-cyber-security-sicher-surfen-1.6151681
22/08/2023,Ist das der Gottesmoment der Menschheit?,"Und können wir die KI mit einer Sintflut vernichten, wenn sie es zu bunt treibt? Interview mit der Technikethikerin Anna Puzio zu den theologischen Analogien und Dimensionen der KI-Debatte.",Süddeutsche,Germany,https://www.sueddeutsche.de/kultur/ki-theologie-ethik-1.6127344
17/08/2023,"Tui-IT-Chef: ""KI wird Reise-Planung und Buchung verändern""","Frankfurt/Hannover (dpa) - Der Textroboter ChatGPT gibt Sonnenhungrigen erste Empfehlungen für ihren Urlaub oder macht personalisierte Vorschläge für Ausflüge: Generative Künstliche Intelligenz (KI) hat im Tourismus Einzug gehalten. ""Die Art",Süddeutsche,Germany,https://www.sueddeutsche.de/reise/tourismus-tui-it-chef-ki-wird-reise-planung-und-buchung-veraendern-dpa.urn-newsml-dpa-com-20090101-230817-99-861692
14/08/2023,Die Konkurrenz ist da,"Das Magazin ""human"" informiert über künstliche Intelligenz. Es richtet sich an eine Klasse, die offenbar Angst um ihre Jobs hat: Manager.",Süddeutsche,Germany,https://www.sueddeutsche.de/medien/human-rebekka-reinhard-ki-fuehrungskultur-1.6127286
13/08/2023,"""Ich kann nicht mal 'ne Blume zeichnen""","Hito Steyerl ist eine der einflussreichsten und kritischsten Künstlerinnen der Welt. Ein Interview über den Documenta-Eklat, dystopische Experimente mit KI und das Hochstaplersyndrom. ",Süddeutsche,Germany,https://www.sueddeutsche.de/kultur/hito-steyerl-kunst-ki-antisemitismus-documenta-kunstmarkt-1.6115616
11/08/2023,Hände weg vom Steuer,In San Francisco starten fahrerlose Roboter-Taxis den Regelbetrieb. Auch in Deutschland wird autonomes Fahren jetzt schrittweise zum Alltag. Drei Testfahrten mit unterschiedlichem Ausgang.,Süddeutsche,Germany,https://www.sueddeutsche.de/auto/autonomes-fahren-robotaxis-bmw-mercedes-vw-san-francisco-waymo-cruise-1.6108596
09/08/2023,Mobilität der Zukunft: Roboterfahrzeuge werden vorgestellt,Fulda (dpa/lhe) - Wie sieht die Mobilität in der Stadt der Zukunft aus? In Fulda stellt am Donnerstag (13.00 Uhr) der Entwicklungsdienstleister Edag den aktuellen Stand seiner automatisierten Roboterfahrzeuge vor.,Süddeutsche,Germany,https://www.sueddeutsche.de/wissen/forschung-fulda-mobilitaet-der-zukunft-roboterfahrzeuge-werden-vorgestellt-dpa.urn-newsml-dpa-com-20090101-230809-99-784768
04/08/2023,Wie KI das Internet zumüllt,"Künstliche Intelligenz produziert noch mehr Trash als Menschen: Robotertexte für die Suchmaschine, Produktbeschreibungen aus der Hölle, Nonsens-Romane über Spitzen-Pyjamas. So könnte das Netz unbenutzbar werden.",Süddeutsche,Germany,https://www.sueddeutsche.de/wirtschaft/ki-kuenstliche-intelligenz-trash-fake-1.6093624
02/08/2023,13 Prozent der Unternehmen nutzen Künstliche Intelligenz,"München (dpa) - Künstliche Intelligenz wird einer Umfrage zufolge von gut 13 Prozent der Unternehmen in Deutschland genutzt. Weitere 9 Prozent planten ihren Einsatz, ergab die veröffentlichte Erhebung des Wirtschaftsforschungsinstitutes",Süddeutsche,Germany,https://www.sueddeutsche.de/wirtschaft/unternehmen-13-prozent-der-unternehmen-nutzen-kuenstliche-intelligenz-dpa.urn-newsml-dpa-com-20090101-230802-99-659238
31/07/2023,Die Bahn setzt auf den Inspektionsroboter,"Mit Digitalisierung und Automatisierung soll die Wartung von Zügen bei der Deutschen Bahn künftig schneller und effektiver ablaufen. Das Personal wird, so weit es geht, von zeitraubenden Routinearbeiten entlastet.",Süddeutsche,Germany,https://www.sueddeutsche.de/muenchen/db-deutsche-bahn-s-bahn-steinhausen-digitalisierung-muenchen-1.6083719
31/07/2023,Bahn: KI-Wartung gegen Verspätung und Kräftemangel,München (dpa) - Die Deutsche Bahn will mit automatisierter Wartung Verspätungen und drohenden Arbeitskräftemangel gleichermaßen bekämpfen. Nach der Erprobung in München will das Unternehmen in den nächsten Jahren an fünf,Süddeutsche,Germany,https://www.sueddeutsche.de/bayern/bahn-muenchen-bahn-ki-wartung-gegen-verspaetung-und-kraeftemangel-dpa.urn-newsml-dpa-com-20090101-230731-99-626114
27/07/2023,Automatische Geldanlage stößt bei vielen Sparern auf Skepsis,"Frankfurt/Main (dpa) - Automatisierte digitale Geldanlagen haben bei Sparern in Deutschland keinen leichten Stand. Roboter-Plattformen, über die Anleger Geld einfach in Fonds-Portfolien investieren können (""Robo Advisor""), sind vielen Menschen unbekannt",Süddeutsche,Germany,https://www.sueddeutsche.de/wirtschaft/boersen-automatische-geldanlage-stoesst-bei-vielen-sparern-auf-skepsis-dpa.urn-newsml-dpa-com-20090101-230727-99-553514
22/07/2023,ChatGPT: Keine einheitliche Linie in der Bundesregierung,"Berlin (dpa) - Antworten der Bundesregierung auf Anfragen aus dem Parlament können sehr detailliert ausfallen, mit Unterpunkten oder sogar Tabellen.",Süddeutsche,Germany,https://www.sueddeutsche.de/politik/bundesregierung-chatgpt-keine-einheitliche-linie-in-der-bundesregierung-dpa.urn-newsml-dpa-com-20090101-230722-99-492442
17/07/2023,Künstliche Verblödung,Chat-GPT wird seit einigen Wochen offenbar immer fehlerhafter. Bitte? Lernen KIs etwa nicht ständig dazu? Über die Dummheit in der digitalen Gegenwart.,Süddeutsche,Germany,https://www.sueddeutsche.de/kultur/kuenstliche-intelligenz-kuenstliche-dummheit-chatgpt-openai-1.6038190
17/07/2023,"""Frida"" und ""Frauke"": Frankfurter Amtsgericht setzt auf KI","Frankfurt/Main (dpa/lhe) - Das Frankfurter Amtsgericht will bei der Bearbeitung von Verfahren zunehmend auf die Unterstützung von Künstlicher Intelligenz (KI) setzen. Der Prototyp ""Frida"" helfe schon jetzt bei elektronisch geführten",Süddeutsche,Germany,https://www.sueddeutsche.de/panorama/justiz-frankfurt-am-main-frida-und-frauke-frankfurter-amtsgericht-setzt-auf-ki-dpa.urn-newsml-dpa-com-20090101-230717-99-431783
13/07/2023,Autos in Bayern können per Mausklick abgemeldet werden,"München (dpa/lby) - In Bayern können Autos und andere Fahrzeuge jetzt auch per Mausklick abgemeldet werden. ""Mit der Digitalisierung machen wir das Fahrzeugzulassungswesen einfacher, bequemer und effizienter und bauen bürokratische",Süddeutsche,Germany,https://www.sueddeutsche.de/bayern/verbraucher-muenchen-autos-in-bayern-koennen-per-mausklick-abgemeldet-werden-dpa.urn-newsml-dpa-com-20090101-230713-99-389141
30/08/2023,Per App durch die Krise,"Sie sollen helfen, freundlich mit sich selbst umzugehen oder sogar Angst und Depression zu besiegen: Digital-Programme für die Seele boomen. Was sie taugen, und wo ihre Grenzen liegen.",Süddeutsche,Germany,https://www.sueddeutsche.de/gesundheit/angst-depression-app-therapie-1.6177840
16/08/2023,Füttern verboten,"Die ""New York Times"" verbietet das Datenschürfen für künstliche Intelligenz. Damit ist sie eher spät dran.",Süddeutsche,Germany,https://www.sueddeutsche.de/medien/new-york-times-datenschuerfen-1.6133522
15/08/2023,Chinas große Pläne für die KI-Regulierung,"Heute treten die chinesischen Regeln für generative künstliche Intelligenz in Kraft. Hat China recht mit seiner Vorsicht? Werden dort gerade die Regeln geschrieben, denen künftig auch Chat-GPT folgen wird?",Süddeutsche,Germany,https://www.sueddeutsche.de/wirtschaft/china-chatgpt-kuenstliche-intelligenz-ai-1.6124478
14/08/2023,Digitale Vollbremsung,Die KI-Transformation braucht Unmengen an Rohstoffen - aus China und Russland. Geopolitische Konflikte stellen die Zukunft der digitalen Welt infrage.,Süddeutsche,Germany,https://www.sueddeutsche.de/kultur/ki-rohstoffe-china-russland-probleme-zukunft-1.6074022
11/08/2023,Diese Frau will Chat-GPT knacken,"Rumman Chowdhury wurde von Elon Musk rausgeworfen, nun organisiert sie in Las Vegas einen Großangriff auf KI-Systeme. Tausende Hacker sollen die Programme zu schlimmen Dingen verleiten. Und die Frage klären: Ist KI gefährlich?",Süddeutsche,Germany,https://www.sueddeutsche.de/wirtschaft/hacker-rumman-chowdhury-chatgpt-ki-1.6114757
