date,title,header,medium,country,link
26/06/2023,Wir sind auch noch da,Können die Menschen die künstliche Intelligenz zähmen? Die Europäische Union versucht es mit einem Gesetz – und will damit eine globale Bewegung lostreten.,Die Zeit,Germany,https://www.zeit.de/2023/27/ki-gesetz-eu-chatgpt-regulierung
20/06/2023,So werden auch Sie zu Photoshop Philipp,"Objekte entfernen, austauschen, ergänzen: Adobes Software Photoshop hat eine neue KI-Funktion, mit der das angeblich leichter geht denn je. Wir haben sie ausprobiert.",Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-06/photoshop-abobe-generative-ki-firefly
14/06/2023,So kriegen wir nie ein europäisches ChatGPT,Das EU-Parlament stimmt über ein Gesetz zur KI-Regulierung ab. Der Entwurf geht in die richtige Richtung. Doch Details könnten die Macht der Techkonzerne vergrößern.,Die Zeit,Germany,https://www.zeit.de/digital/2023-06/ki-verordnung-eu-parlament-gesetz
12/06/2023,Diesen Text hat eine KI geschrieben. Behauptet eine KI. Hat sie recht?,Software soll das Schummeln mit künstlicher Intelligenz enttarnen. Schulen und Universitäten nutzen die Prüfprogramme schon. Doch die sind bisher notorisch unzuverlässig.,Die Zeit,Germany,https://www.zeit.de/2023/25/kuenstliche-intelligenz-schummeln-ueberpruefung-software
11/06/2023,Bundespräsident Steinmeier fordert ethische Standards im Umgang mit KI,Frank-Walter Steinmeier warnt vor den Gefahren künstlicher Intelligenz. Der Bundespräsident will ihnen mit digitaler Allgemeinbildung sowie rechtlichen Regeln begegnen.,Die Zeit,Germany,https://www.zeit.de/politik/deutschland/2023-06/kuenstliche-intelligenz-bundespraesident-frank-walter-steinmeier-warnung-gefahren
08/06/2023,Großbritannien will ersten internationalen KI-Gipfel ausrichten,"Potenziale nutzen, Risiken begrenzen – und alles global abgestimmt: Großbritannien lädt zu einer KI-Debatte ein. Die EU arbeitet an einem Verhaltenskodex.",Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-06/kuenstliche-intelligenz-ki-grossbritanien-rishi-sunak-gipfel-chatgpt
05/06/2023,"""Künstliche Intelligenz, das ist ein Marketingbegriff""","Verschlüsseln mit einer Backdoor ist kein Verschlüsseln, sagt Meredith Whittaker vom Messengerdienst Signal. Und erklärt, was KI mit Massenüberwachung zu tun hat.",Die Zeit,Germany,https://www.zeit.de/digital/datenschutz/2023-06/meredith-whittaker-signal-kuenstliche-intelligenz-republica-interview
04/06/2023,Kaum vorstellbare Lernerfolge mit KI,Der Schock nach dem möglichen Abi-Betrug mit ChatGPT in Hamburg sitzt tief. Dabei sind einige Schulministerinnen schon einen Schritt weiter.,Die Zeit,Germany,https://www.zeit.de/gesellschaft/schule/2023-06/kuenstliche-intelligenz-bundeslaender-chatgpt-lernwolke-schulbildung
01/06/2023,Die KI aus dem Monstercomputer,Das Training künstlicher Intelligenzen braucht enorm viel Rechenleistung. Der Grafikkartenspezialist Nvidia profitiert davon – und stellt einen Superrechner vor.,Die Zeit,Germany,https://www.zeit.de/digital/2023-05/nvidia-aktie-billionen-dollar-ki-gaming
30/05/2023,Nvidia wird dank KI-Boom zum Billionenkonzern,"Der US-Konzern Nvidia will einen der schnellsten Supercomputer bauen, um die Nachfrage nach KI-Anwendungen zu bedienen. Nun gehört die Firma zu den wertvollsten weltweit.",Die Zeit,Germany,https://www.zeit.de/wirtschaft/2023-05/nvidia-chiphersteller-ki-supercomputer-marktkapitalisierung-aktien-boom
26/05/2023,"""Irgendwann werden wir ein Modell erschaffen, das gefährlich ist""","Mit ChatGPT hat Sam Altman die Welt verändert. KI werde Aufgaben wie die Klimakrise lösen, sagt er im Interview. Aber die Technik könne den Menschen auch schaden.",Die Zeit,Germany,https://www.zeit.de/digital/2023-05/sam-altmann-openai-ceo-chat-gpt-ki
25/05/2023,ChatGPT-Chef erwägt Rückzug aus der Europäischen Union,"Die EU plant strenge Regeln für künstliche Intelligenz. ChatGPT-Anbieter OpenAI will versuchen, diese zu erfüllen – oder sich zurückziehen, wenn dies nicht gelingt.",Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-05/chatgpt-openai-rueckzug-europa-regulierung
22/05/2023,Manche macht Facebook checken produktiver,"Soziale Medien am Arbeitsplatz können auch helfen, sagt die Psychologin Gloria Mark. Denn: Statt immer mehr Produktivität anzustreben, sollten wir uns Pausen gönnen.",Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-05/produktivitaet-arbeitsplatz-aufmerksamkeit-ablenkung-ki
16/05/2023,"""Künstliche Intelligenz wird zu einer Waffe der Täter werden""","Ist ein Foto einmal im Netz, kann daraus jede:r einen Porno machen. Das passiert nicht nur Promis. Nina Schick ist Deepfake-Expertin. Sie weiß, was dagegen hilft.",Die Zeit,Germany,https://www.zeit.de/zett/politik/2023-05/deepfake-ki-generierte-bilder-videos-cyber-mobbing-kriminalitaet
15/05/2023,Jäger des gefälschten Werkes,"Es ist schwer geworden, KI-Werke von menschlichen Arbeiten zu unterscheiden. Start-ups wie GPTzero versuchen, KI-Texte zu entlarven. Über ein Wettrüsten in der Branche.",Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-05/ki-faelschungen-werke-fake-unterscheidung
13/05/2023,So stellt sich Google die Suche der Zukunft vor,"Schluss mit simplen Suchbegriffen und einfachen Links: Auf seiner Entwicklerkonferenz zeigt Google, wie eine Suchmaschine mit KI aussieht und was der eigene Chatbot kann.",Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-05/google-io-2023-entwicklerkonferenz
13/05/2023,"Hey ChatGPT, hier gelten Regeln","Die EU legt Pflichten für Anbieter von künstlicher Intelligenz fest. Das Timing ist gut, Experten sind zufrieden. Doch Details könnten das Gesetz zum Verhinderer machen.",Die Zeit,Germany,https://www.zeit.de/digital/2023-05/ai-act-eu-kuenstliche-intelligenz-open-source-chatgpt
08/05/2023,"""Ist es nicht wichtig, dass da Menschen sprechen?""",Kann KI unsere Alltagsprobleme lösen? Und wer braucht dann noch echte Podcasthosts? Das fragen sich Rose Tremlett und Sebastian Horn in dieser Livefolge.,Die Zeit,Germany,https://www.zeit.de/entdecken/2023-05/chatgpt-ki-leben-optimieren
28/04/2023,ChatGPT wieder in Italien verfügbar,Italiens Datenschutzbehörde hat den Chatbot ChatGPT wieder genehmigt. Nötige Daten- und Jugendschutzmaßnahmen seien ergriffen worden – trotzdem werde weiter geprüft.,Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-04/kuenstliche-intelligenz-chatgpt-italien-entsperrt
28/04/2023,EU-Abgeordnete einigen sich auf Regeln für künstliche Intelligenz,Die erste umfangreiche Regelung von KI geht in die nächste Verfahrensstufe. Es soll um den Schutz von Bürgerrechten und Innovation gehen.,Die Zeit,Germany,https://www.zeit.de/digital/2023-04/eu-abgeordnete-ki-regulierung
23/04/2023,"Nackte Haut, künstlich erzeugt","Mittels KI könnten Erotikstars aus dem Computer bald mit echten Darstellerinnen konkurrieren. Die Technologie birgt aber auch Gefahren, wie ein Blick in die Szene zeigt.",Die Zeit,Germany,https://www.zeit.de/digital/2023-04/kuenstliche-intelligenz-pornografie-bildgenerator
23/04/2023,Karl Lauterbach warnt vor KI-Angeboten in der Medizin,"Der Gesundheitsminister ist besorgt, dass sich medizinische KI-Angebote im Netz verbreiten, und fordert Regulierung. Grundsätzlich gebe es auch sinnvolle Anwendungen.",Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-04/karl-lauterbach-kuenstliche-intelligenz-medizin-warnung
20/04/2023,Wie ein Fake-Drake die Musikindustrie aufschreckt,"Ein neuer Drake-Hit mit The Weeknd, ein verloren geglaubtes Album von Oasis: Mit künstlicher Intelligenz lassen sich Pop- und Rockstars täuschend echt imitieren.",Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-04/kuenstliche-intelligenz-drake-ki-song-the-weeknd-musikindustrie
17/04/2023,"ChatGPT zeigt uns, wie dumm unsere Prüfungen sind","ChatGPT bringt Unis an ihre Grenzen. Doch genau diese Grenzen gehören gesprengt, damit Studierende wieder fürs Leben lernen. Deshalb gilt: Schummelt, wo ihr könnt!",Die Zeit,Germany,https://www.zeit.de/campus/2023-04/chatgpt-ki-universitaet-pruefungen-schummeln
12/04/2023,Was künstliche Intelligenz kann,Im Chaos der Informationen Muster erkennen - das muss künstlicher Intelligenz (KI) gelingen.,Die Zeit,Germany,https://www.zeit.de/2023/16/generative-ki-bilder-stimmen-texte
03/04/2023,"""Wir entfesseln eine Chaosmaschine""","Muss man Angst vor superintelligenten Maschinen haben? Blödsinn, sagt die KI-Ethikerin Emily Bender. Gefährlich seien Systeme wie GPT-4 aus ganz anderen Gründen.",Die Zeit,Germany,https://www.zeit.de/digital/2023-04/emily-bender-ki-gefahr-ethik
02/04/2023,Sie haben einen verpassten Anruf Ihrer toten Mutter,Trauer-Techfirmen wollen Verstorbene durch KI wiederauferstehen lassen: Einfach mit den Toten weiterchatten und telefonieren. Ist das gruselig oder die Zukunft?,Die Zeit,Germany,https://www.zeit.de/wissen/2023-04/trauer-ki-chatten-verstorbene-zukunft
25/03/2023,So funktioniert ChatGPT,"Ob Liebesbriefe oder Bewerbungen: ChatGPT schreibt im Handumdrehen Texte, die so gut sind wie die eines Menschen. Das schafft die KI in sechs Schritten.",Die Zeit,Germany,https://www.zeit.de/2023/13/chatgpt-kuenstliche-intelligenz-funktion-token
21/03/2023,Google macht eigenen Chatbot weiteren Nutzern zugänglich,Bard ist Googles Antwort auf ChatGPT – nutzen konnten ihn bisher nur wenige. Nun können sich User aus USA und Großbritannien für eine Beta-Testphase des Chatbots melden.,Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-03/bard-google-ki-chatbot-betatest
17/03/2023,Die Stille mitten im Hype,Alle reden aufgeregt über ChatGPT und künstliche Intelligenz. Was als Nächstes passiert? Da bleiben viele Vordenker auf der Techkonferenz SXSW ganz schön zurückhaltend.,Die Zeit,Germany,https://www.zeit.de/digital/2023-03/kuenstliche-intelligenz-sxsw-kevin-kelly-whurley
17/03/2023,"Was, wenn Sie E-Mails nie mehr selbst schreiben müssten?","Aus Hype wird Produkt: Google und Microsoft haben vorgestellt, wie sie Büroanwendungen mit generativer künstlicher Intelligenz aufpumpen wollen.",Die Zeit,Germany,https://www.zeit.de/digital/2023-03/ki-microsoft-office-google-workspace-cloud
26/02/2023,Wie man Chatbots die Wahrheit beibringt,"Sprachmodellen wie ChatGPT fehlt ein Gespür für Fakten. Eine große Herausforderung für Forscher und Unternehmen, denn die KI soll die Zukunft der Suche werden.",Die Zeit,Germany,https://www.zeit.de/digital/2023-02/ki-sprachmodelle-chatbots-kuenstliche-intelligenz-wahrheit
09/02/2023,Die Revolution beginnt im Suchfeld,"ChatGPT war Spielerei, jetzt wird's ernst: Google und Microsoft bauen Chatbot-Technologie in Produkte ein, die Millionen Menschen täglich nutzen. Ein riskanter Wettlauf.",Die Zeit,Germany,https://www.zeit.de/digital/2023-02/google-bard-microsoft-chatgpt-ki-chatbots
03/02/2023,Zeit für KI made in Germany,"Verschläft Europa die rasante Entwicklung der KI, droht mehr als ein Rückstand gegenüber den USA und China. Deutschland braucht dringend ein KI-Leuchtturmprojekt.",Die Zeit,Germany,https://www.zeit.de/2023/06/ki-usa-china-europa-forschung-deutschland
15/12/2022,Die Hausaufgaben macht jetzt die KI,"Künstliche Intelligenz schreibt Texte, die klingen, als hätte sie ein Mensch geschrieben. Schulen, Universitäten und Werbeagenturen müssen umdenken. Und das schnell.",Die Zeit,Germany,https://www.zeit.de/2022/52/kuenstliche-intelligenz-textgenerierung-chatgpt
06/12/2022,Gut erfunden ist halb geglaubt,"ChatGPT von OpenAI ist ein Chatbot, der auf nahezu jede Frage eine Antwort weiß. Umso wichtiger ist es, nicht alles zu glauben, was die künstliche Intelligenz sagt.",Die Zeit,Germany,https://www.zeit.de/digital/internet/2022-12/chatgpt-kuenstliche-intelligenz-openai-chatbot
19/04/2023,"""Die Maschine kann perfekt Grammatik""","Halluzinationen, Verzerrungen, Beleidigungen: Chatbots verpatzen vieles. Kann man sie trotzdem einsetzen? Drei Unternehmer erzählen, wie sie mit der Technik umgehen.",Die Zeit,Germany,https://www.zeit.de/zeit-fuer-unternehmer/2023/01/ki-ax-semantics-chatgpt-openai-technologie
16/04/2023,Die Erziehung der Maschine,"Künstliche Intelligenz kann zum mächtigsten Werkzeug des Menschen werden. Doch die Furcht wächst. Nun suchen Forscher nach klugen Regeln, um die Technik zu beherrschen.",Die Zeit,Germany,https://www.zeit.de/2023/16/ki-systeme-chatgpt-regelungen
30/08/2023,Wie man mit KI wertvolle Arbeitszeit spart,"Mails, Tabellen oder Präsentationen erstellen: Was früher Stunden gedauert hat, machen Bots in Minuten. Welche Tricks man kennen muss, um pünktlich Feierabend zu machen.",Die Zeit,Germany,https://www.zeit.de/arbeit/2023-08/ki-arbeit-praesentation-mail-excel-tipps
01/08/2023,"ChatGPT, wie klaue ich ein Auto?","US-Wissenschaftler zeigen, wie sich Sprachmodelle nahezu beliebig manipulieren lassen. KI-Sicherheitsforscher Kai Greshake erklärt, warum das Problem kaum lösbar ist.",Die Zeit,Germany,https://www.zeit.de/digital/2023-07/chatbots-chatgpt-sicherheit-studie-kuenstliche-intelligenz
25/06/2023,Die Welt retten sie dann lieber selbst,"Sam Altman, Galionsfigur des KI-Hypes, warnt vor der Gefahr durch künstliche Intelligenzen. Und doch lobbyiert seine Firma gegen scharfe Gesetze. Das könnte Kalkül sein.",Die Zeit,Germany,https://www.zeit.de/digital/2023-06/ki-regulierung-eu-open-ai-lobbyismus
23/06/2023,Die Maschine als Philosophin,"Mit der KI-Entwicklung kommt man auch dem menschlichen Geist weiter auf die Spur, schreibt Manuela Lenzen in ihrem neuen Buch. Wird man so nun uralte Fragen beantworten?",Die Zeit,Germany,https://www.zeit.de/kultur/2023-06/elektronischer-spiegel-manuela-lenzen-ki-menschliches-denken
15/06/2023,"Kirche, Kichern, KI",Erstmals feiert eine künstliche Intelligenz einen Gottesdienst auf dem Evangelischen Kirchentag. Ist das faszinierend – oder peinlich?,Die Zeit,Germany,https://www.zeit.de/2023/26/ki-gottesdienst-evangelischer-kirchentag-chatgpt
11/06/2023,Wann nehmen die Maschinen uns endlich die Arbeit weg?,In einem Manifest warnen angesehene Wissenschaftler vor den Folgen von KI und fordern eine Entwicklungspause. Fürchten sie sich vor einer Machtübernahme von Maschinen?,Die Zeit,Germany,https://www.zeit.de/kultur/2023-06/ki-folgen-manifest-wissenschaftler-feuilleton-podcast
30/05/2023,Kinderleicht. Aber nicht für KI,"Ein Franzose hat simple Knobelrätsel entwickelt, die jedes Kind lösen kann. Künstliche Intelligenz aber scheitert an ihnen. Warum? Drei Wissenschaftler suchen Antworten.",Die Zeit,Germany,https://www.zeit.de/2023/23/kuenstliche-intelligenz-francois-chollet-pascal-kaufmann-chatgpt-technologie
26/05/2023,"Firmen und Forscher warnen vor einer ""Vernichtung durch KI""","Pandemien, Atomkrieg – künstliche Intelligenz: All dies seien Risiken, denen man Priorität einräumen müsse. Auch der Chef von Open AI schloss sich dieser Warnung an.",Die Zeit,Germany,https://www.zeit.de/digital/2023-05/ki-stellungnahme-risiken-chatgpt
15/05/2023,"Versteht die KI uns, oder tut sie nur so?","Künstliche Intelligenz wird immer klüger, schneller und kundiger. Aber selbst Experten sind sich nicht sicher, ob eine KI überhaupt versteht, was sie da rechnet.",Die Zeit,Germany,https://www.zeit.de/2023/21/ki-sprachmodelle-denkvermoegen-verstaendnis-lernfaehigkeit
08/04/2023,Wie nah sind wir an der Superintelligenz?,Künstliche Intelligenz könnte die menschliche irgendwann überflügeln. Manche halten das für Science-Fiction. Einige Forscher sehen erste Anzeichen dafür schon in GPT-4.,Die Zeit,Germany,https://www.zeit.de/digital/2023-04/chatgpt-kuenstliche-intelligenz-forschung
07/04/2023,Im Namen des Computers,Eine Firma vertritt Interessen von Mietern mithilfe von Algorithmen. Künstliche Intelligenz könnte die Zukunft der Rechtsprechung sein. Anwälte sind nicht begeistert.,Die Zeit,Germany,https://www.zeit.de/2023/15/legal-tech-unternehmen-kuenstliche-intelligenz-rechtsprechung
03/04/2023,Bundesdatenschutzbeauftragter hält Sperrung von ChatGPT für möglich,Italiens Datenschutzbehörde ist gegen ChatGPT vorgegangen. In Deutschland wäre dies dem Datenschutzbeauftragten zufolge auch denkbar. Das Digitalministerium lehnt das ab.,Die Zeit,Germany,https://www.zeit.de/digital/2023-04/chatgpt-ki-chatbot-sperrung-italien-bundesdatenschutzbeauftragte
31/03/2023,Italienische Datenschutzbehörde sperrt ChatGPT,"""Mit sofortiger Wirkung"" ist ChatGPT in Italien gesperrt. Die Datenschutzbehörde des Landes kritisiert das Sammeln personenbezogener Daten sowie fehlenden Jugendschutz.",Die Zeit,Germany,https://www.zeit.de/digital/2023-03/chatbot-chatgpt-italien-datenschutz-sperre
29/03/2023,Hunderte Unternehmer und Forscher fordern KI-Pause,"Bekannte Manager und Experten wie Elon Musk warnen vor den Risiken künstlicher Intelligenz. Sie wollen die Entwicklung stoppen, die Technik müsse den Menschen dienen.",Die Zeit,Germany,https://www.zeit.de/politik/deutschland/2023-01/kuenstliche-intelligenz-experten-gefahren-ki-offener-brief
27/03/2023,Europol warnt vor Missbrauch von ChatGPT durch Kriminelle,KI wie ChatGPT kann den Sprachstil von Personen oder Gruppen kopieren. Dies kann Verbrechern nützlich sein. So können sie Opfer besser täuschen.,Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-03/chatgpt-europol-missbrauch-kriminelle-kuenstliche-intelligenz
26/03/2023,Wie ein deutscher KI-Forscher das Silicon Valley verblüfft,"Der deutsche Informatiker Björn Ommer hat den KI-Bildgenerator Stable Diffusion erfunden, frei ins Internet gestellt – und damit die Kontrolle abgegeben. Warum?",Die Zeit,Germany,https://www.zeit.de/digital/2023-03/stable-diffusion-ki-bildgenerator-bjoern-ommer-open-source
22/03/2023,Als Michael Jackson mir einen Staubsauger andrehen wollte,"Die Plattform Character.AI ermöglicht es, Chatbots zu erstellen, die Prominente imitieren. Das kann spaßig sein. Problematisch wird es, wenn die KI sich als Nazi ausgibt.",Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-03/character-ai-chatbot-ki-imitation-prominente
21/03/2023,GPT-4 produziert mehr Falschinformationen als Vorgängerversion,"Mit seinem neuen Modell schreibt ChatGPT ausführlichere und genauere Texte. Jedoch verfasst die KI auch häufiger Falschnachrichten als vor dem Upgrade, zeigt ein Versuch.",Die Zeit,Germany,https://www.zeit.de/digital/2023-03/chatgpt-4-falschinformationen-verbreitung-newsguard
20/03/2023,Ich bin doch selber nur Software,KI entwickelt sich gerade rasant. Da stellt sich eine alte philosophische Frage neu: Was ist der Geist? Und passt er auch in eine Maschine?,Die Zeit,Germany,https://www.zeit.de/kultur/2023-03/kuenstliche-intelligenz-philosophie-feuilleton-podcast
19/03/2023,Deutscher Ethikrat gibt Empfehlungen zum Einsatz von KI ab,"""KI darf den Menschen nicht ersetzen"": Der Ethikrat äußert sich ausführlich zum Verhältnis von Mensch und Maschine – in Schule, Medizin, sozialen Medien und Verwaltung.",Die Zeit,Germany,https://www.zeit.de/gesellschaft/zeitgeschehen/2023-03/deutscher-ethikrat-kuenstliche-intelligenz-empfehlungen-alena-buyx
17/03/2023,Die KI hält sie nachts wach,"Künstliche Intelligenz entwickelt sich rasant. Aber die Europäer schauen bisher nur zu. Ein deutsch-chinesisches Forscherpaar kämpft dafür, dass das nicht so bleibt.",Die Zeit,Germany,https://www.zeit.de/2023/12/kuenstliche-intelligenz-europa-ki-forschung-leam-feiyu-xu
14/03/2023,Ein bisschen schlauer wirkt es schon,"GPT-4 soll weniger Fehler machen, mehr Kontext liefern und sogar Bilder erkennen. Ist die neue KI wirklich besser als ihr Vorgänger? Ein erster Test",Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-03/gpt-4-open-ai-ki-test
06/03/2023,Die sprechende KI,Der Chatbot ChatGPT unterhält sich so menschlich wie keine KI zuvor. Ist das der endgültige Durchbruch in der künstlichen Intelligenzforschung? Alles zum Thema,Die Zeit,Germany,https://www.zeit.de/thema/chatgpt
04/03/2023,Sicherheitsforscher kapern Bing-Chat,"Mit technischen Tricks brachten Forscher eine KI dazu, sich als Pirat auszugeben, der Nutzer ausspioniert. Klingt schräg, könnte aber der Cyberangriff der Zukunft sein.",Die Zeit,Germany,https://www.zeit.de/digital/2023-03/cyberangriffe-microsoft-bing-chat-piraten
07/02/2023,So will Google zurückchatten,"Google kündigt nun auch einen Chatbot an. Damit zieht der Alphabet-Konzern nach, wo ChatGPT vorgeprescht ist. Was soll der Chatbot Bard können?",Die Zeit,Germany,https://www.zeit.de/digital/2023-02/bard-google-chatbot-chatgpt
28/01/2023,Was die künstliche Intelligenz zum Laufen bringt,"Die Welt staunt über KI-Anwendungen wie ChatGPT, doch maschinelles Lernen benötigt die richtige Hardware. NVIDIA stellt sie her – und könnte ein Gewinner des Booms sein.",Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-01/kuenstliche-intelligenz-nvidia-hardware-grafikkarte-chatgpt
20/01/2023,"Ausgebeutet, um die KI zu zähmen","Kenianische Arbeiter mussten sich Gewalt und Rassismus ansehen, damit ChatGPT lernt. Das zeigt: KI wird auch in Zukunft eine Technologie der Mächtigen bleiben.",Die Zeit,Germany,https://www.zeit.de/digital/2023-01/chatgpt-ki-training-arbeitsbedingungen-kenia
18/01/2023,So macht künstliche Intelligenz auch Ihr Leben besser,"Texte kürzen, Excel meistern, mit Goethe Carbonara kochen: 15 Tipps, wie Sie mithilfe von ChatGPT effizienter arbeiten und Spaß haben können",Die Zeit,Germany,https://www.zeit.de/digital/2023-01/chatgpt-kuenstliche-intelligenz-arbeit-alltag-tipps
11/01/2023,Wissing lehnt strenge Regulierung von künstlicher Intelligenz ab,"Digitalminister Volker Wissing plädiert für einen sensiblen Umgang mit künstlicher Intelligenz. Ziel seien nicht Verbote, sondern Transparenz für Nutzer.",Die Zeit,Germany,https://www.zeit.de/politik/2023-01/digitalminister-volker-wissing-kuenstliche-intelligenz-chatgpt
10/01/2023,100 verschiedene Überschriften? Kommen sofort!,"KI-Anwendungen wie ChatGPT oder Stable Diffusion erzeugen Bilder, Texte und Quellcode blitzschnell wie aus dem Nichts. Das verändert schon jetzt, wie Menschen arbeiten.",Die Zeit,Germany,https://www.zeit.de/digital/2023-01/url-ki-arbeit-chatgpt-stable-diffusion
08/01/2023,"Rosen sind rot, Tulpen sind rechts","Ein französischer Informatikstudent lässt alles, was es gibt, von einer künstlichen Intelligenz politisch verorten. Warum das eine großartige Idee ist.",Die Zeit,Germany,https://www.zeit.de/2023/02/ki-politische-einordnung-rechts-links-theo-delemazure
02/12/2022,"Künstliche Intelligenz, schreibe einen Text zu künstlicher Intelligenz",Das Unternehmen OpenAI macht seine Textgenerierungs-KI öffentlich zugänglich. Wie praktisch! Wir lassen sie direkt mal unsere Arbeit machen.,Die Zeit,Germany,https://www.zeit.de/digital/internet/2022-12/openai-chatgpt-kuenstliche-intelligenz-text-generierung
24/10/2022,Herbstgedichte wie vom Fließband,Wir haben Computerprogramme Herbstlyrik dichten lassen. Kommt dabei Kunst raus? Und lässt sich vielleicht so sogar das ewige Trennung-von-Werk-und-Autor-Problem lösen?,Die Zeit,Germany,https://www.zeit.de/2022/43/lyrik-kuenstliche-intelligenz-gedichte-eloquentron3000-gp-3
13/10/2022,KI-Kunst aus dem Office,"Microsoft kündigt an, den KI-Bildgenerator DALL·E in sein Office-Paket und in die Suchmaschine Bing zu integrieren. Das zeigt: Die Technologie ist nicht aufzuhalten.",Die Zeit,Germany,https://www.zeit.de/digital/internet/2022-10/microsoft-kuenstliche-intelligenz-kunst
31/08/2023,Wird künftig die KI Nachrichten schreiben?,"Google soll an einem Tool arbeiten, das auch Nachrichten schreiben kann. Das sorgt für viel Kritik, zu Recht. Klar ist aber: KI dürfte im Journalismus viel verändern.",Die Zeit,Germany,https://www.zeit.de/digital/2023-08/ki-journalismus-google-nachrichten
